GEOID,Year,yield
01001,1960,0.18852350941127127
01001,1961,0.24422173539901
01001,1962,0.32705867690170076
01001,1963,0.22033156665453346
01001,1964,0.01762490023332125
01001,1965,0.02644327355399912
01001,1966,0.41282736366018796
01001,1967,0.003943092600970387
01001,1968,0.1314750256528707
01001,1969,0.36989794124444664
01001,1970,0.17811245610380624
01001,1971,0.14723555204366878
01001,1972,-0.08059882669371671
01001,1973,-0.4070996503819104
01001,1974,-0.45141008581833375
01001,1975,-0.3069641839675844
01001,1976,0.07865024784778923
01001,1977,0.013485844998661541
01001,1978,0.13814387123234806
01001,1979,-0.14223099363259134
01001,1980,-0.10243590337564186
01001,1981,0.11718368091894411
01001,1982,0.12595487827132437
01001,1983,0.3702989731255936
01001,1984,0.12626798082419566
01001,1985,0.03927462809767836
01001,1986,0.009814371565651873
01001,1987,0.2068356087936323
01001,1988,-0.016671225482339964
01001,1989,0.02557309420842377
01001,1990,0.3485017516221143
01001,1991,0.3300423832007924
01001,1992,0.32646951123033663
01001,1993,0.19376309913474565
01001,1994,0.11886949258856534
01001,1995,-0.265974771680088
01001,1996,-0.28855097451643585
01001,1997,-0.3069036027206315
01001,1998,-0.7485852284101018
01001,1999,-0.4360072611668347
01001,2000,-0.4561985018039625
01001,2001,-0.07087477432283616
01001,2002,-0.12954862439155101
01001,2003,-0.3898609072102128
01001,2004,-0.21531775671416692
01001,2005,-0.02159123883163848
01003,1960,0.11678225624573824
01003,1961,0.12252579912861378
01003,1962,0.15347986006582737
01003,1963,0.0629224796338852
01003,1964,-0.13467886681410335
01003,1965,-0.08802005362476137
01003,1966,0.10153234291638358
01003,1967,0.030670465278998055
01003,1968,0.0994065542043665
01003,1969,0.0917377182919897
01003,1970,0.10289673964116389
01003,1971,0.03635894540727776
01003,1972,0.024841248148381304
01003,1973,-0.060945030293126284
01003,1974,-0.11078867238119386
01003,1975,0.00458692715694823
01003,1976,0.020751679144629526
01003,1977,0.042063145188505444
01003,1978,0.11318443481993118
01003,1979,0.01939160113497604
01003,1980,-0.026585529764226
01003,1981,0.09467743519595292
01003,1982,0.0689688883910933
01003,1983,0.11995239294266166
01003,1984,-0.012470594087588882
01003,1985,-0.051371340902933604
01003,1986,0.03924462443844645
01003,1987,0.09147819637252474
01003,1988,0.019344867338897016
01003,1989,0.05929969105709745
01003,1990,0.1553118084190635
01003,1991,-0.11725921742543427
01003,1992,0.1197495927786659
01003,1993,0.12769688948578978
01003,1994,-0.09958115032191045
01003,1995,-0.19504497750808744
01003,1996,-0.18816098454295394
01003,1997,-0.17085363208125068
01003,1998,-0.12677399108507892
01003,1999,-0.1443559180137707
01003,2000,-0.14718128466416244
01003,2001,-0.010917925832520457
01003,2002,-0.13270480200603396
01003,2003,-0.21576931555375212
01003,2004,-0.02467008112696603
01003,2005,0.01927678520204005
01005,1960,0.11880243911941965
01005,1961,0.18897424093558446
01005,1962,0.17211283536266017
01005,1963,-0.1610010151561001
01005,1964,-0.06849384570400086
01005,1965,0.005560622313776575
01005,1966,0.16137469054899492
01005,1967,0.009434036414031614
01005,1968,0.08550362865329886
01005,1969,0.16858801180709326
01005,1970,0.09632375104100996
01005,1971,0.15228499913876495
01005,1972,0.04038143332049304
01005,1973,-0.0738463115196568
01005,1974,-0.19908389694005807
01005,1975,-0.11748069093695278
01005,1976,0.033833173676893584
01005,1977,-0.011230938553605165
01005,1978,0.08292620388939326
01005,1979,-0.07218874714079623
01005,1980,-0.02483224906137832
01005,1981,0.046289969821242546
01005,1982,0.09044316946208342
01005,1983,0.22193378402871833
01005,1984,0.032028089707162075
01005,1985,0.0625145661983845
01005,1986,-0.009971815253094637
01005,1987,0.14288001294959593
01005,1988,-0.07753837705011979
01005,1989,-0.019842245439695594
01005,1990,0.10674249121904955
01005,1991,0.14646386232316175
01005,1992,0.24408179227912624
01005,1993,0.10658051494181198
