GEOID,Year,yield
01001,2040,0.3551568000169206
01001,2041,0.09013374491662743
01001,2042,-0.17594061784694784
01001,2043,0.3834739170627077
01001,2044,0.1900806128022376
01001,2045,0.3673847674258255
01001,2046,0.30948263326783637
01001,2047,-0.0012951921978376219
01001,2048,-0.6873584334400247
01001,2049,0.22309073490543724
01001,2050,0.42051795947989407
01001,2051,-0.08945227732072959
01001,2052,0.30742496641871575
01001,2053,-0.9110088283184167
01001,2054,0.2777751722650599
01001,2055,0.10063967346057726
01001,2056,0.0949783465603859
01001,2057,-0.7195241051799104
01001,2058,-0.5211669665418991
01001,2059,-0.014392907736447164
01003,2040,-0.0190063566077604
01003,2041,0.035756060668525685
01003,2042,0.11164617885512612
01003,2043,0.12253656192084966
01003,2044,-0.00945570018830777
01003,2045,0.0257489917162132
01003,2046,0.13980292942614153
01003,2047,-0.02761518441502643
01003,2048,-0.3114142869605721
01003,2049,0.13811287401621308
01003,2050,0.14575113002903164
01003,2051,0.0821098295681092
01003,2052,0.09332379437731525
01003,2053,-0.33543534786266355
01003,2054,-0.03299926418604293
01003,2055,0.11456349172268505
01003,2056,0.059293203399497216
01003,2057,-0.09849079045474257
01003,2058,-0.04742452072174694
01003,2059,-0.186803594302845
01005,2040,0.26194647840383806
01005,2041,0.0954640966487394
01005,2042,0.03493288158664165
01005,2043,0.1975009266452398
01005,2044,0.109847197834419
01005,2045,0.13267789228309787
01005,2046,0.17510661267610883
01005,2047,-0.001537854458215679
01005,2048,-0.30454268430262377
01005,2049,0.15389851900976295
01005,2050,0.11863640298486766
01005,2051,-0.07689911553793105
01005,2052,0.17940884209425192
01005,2053,-0.32691172562522186
01005,2054,0.13601198054943564
01005,2055,-0.04552006852528634
01005,2056,0.04474709238554536
01005,2057,-0.43287391605525577
01005,2058,-0.24118840969316224
01005,2059,-0.21070514890424508
01009,2040,0.3109337509493668
01009,2041,0.20556240030549272
01009,2042,-0.14056047431807078
01009,2043,0.2774097449648245
01009,2044,0.24058641680576295
01009,2045,0.23254599497999265
01009,2046,0.42157071726193374
01009,2047,0.34908561777369973
01009,2048,-0.07343252918957505
01009,2049,0.00022049422929257267
01009,2050,0.13725851631660219
01009,2051,-0.028434496126575157
01009,2052,0.260983631506634
01009,2053,-0.8889755864429638
01009,2054,0.2331942821240891
01009,2055,-0.21036704805211698
01009,2056,-0.19648181653435082
01009,2057,-0.5929494941275375
01009,2058,-0.335378333053504
01009,2059,-0.20277178937300006
01011,2040,0.270008197871485
01011,2041,0.11266073572061588
01011,2042,0.003629071767740376
01011,2043,0.2272564516452897
01011,2044,0.1124029974239947
01011,2045,0.20850440316521263
01011,2046,0.2007632036573065
01011,2047,-0.02229921651119465
01011,2048,-0.3378090992256399
01011,2049,0.11996263082574643
01011,2050,0.1771729197539441
01011,2051,-0.0851764392653689
01011,2052,0.20249499339275873
01011,2053,-0.4497828384145257
01011,2054,0.21391455379102406
01011,2055,-0.0018750922998816283
01011,2056,0.02167930873321007
01011,2057,-0.4706519255881534
01011,2058,-0.35800645745816007
01011,2059,-0.1448483989853939
01013,2040,0.3409271038262947
01013,2041,0.18672503502589977
01013,2042,0.10932287162119894
01013,2043,0.3734636305350343
01013,2044,0.12843056496439742
01013,2045,0.2700112371641532
01013,2046,0.29921043459202673
01013,2047,0.0866888092768997
01013,2048,-0.5513625404996296
01013,2049,0.13638586726623297
01013,2050,-0.06279435943887868
01013,2051,-0.1589154997158858
01013,2052,0.32070238430434816
01013,2053,-0.44113425819233
01013,2054,0.23208500174408586
01013,2055,0.10485519791161535
01013,2056,0.10023079883571046
01013,2057,-0.3832063483495336
01013,2058,-0.16645693235231762
01013,2059,-0.9251689985193225
01015,2040,0.27687586561712735
01015,2041,0.26049575759045696
01015,2042,-0.06932122956665598
01015,2043,0.3407733045584749
01015,2044,0.2553780671381607
01015,2045,0.42122556903396396
