GEOID,Year,yield
01001,1960,0.22702151651868924
01001,1961,0.5969912308607579
01001,1962,-0.07512402223096562
01001,1963,-1.14027324864768
01001,1964,-0.0754534496108104
01001,1965,0.702339649714321
01001,1966,0.26566974894533113
01001,1967,-0.19606189135846191
01001,1968,-0.6800976566545059
01001,1969,0.3858115848662576
01001,1970,0.31864345884532164
01001,1971,0.024501760957840305
01001,1972,0.09380125596531735
01001,1973,0.5826524846251089
01001,1974,0.40369856215119115
01001,1975,0.004065524516872653
01001,1976,0.22863438498957586
01001,1977,-0.8658156977087367
01001,1978,-0.05235734804352474
01001,1979,-0.21806559050373475
01001,1980,0.5055170908154372
01001,1981,-1.4682706176254778
01001,1982,-0.5965946850334425
01001,1983,0.20077388125331636
01001,1984,0.5867995949333211
01001,1985,-0.45965408681791753
01001,1986,-0.06760042142299798
01001,1987,0.6767534645986977
01001,1988,0.5513354164086814
01001,1989,0.5149945147414169
01001,1990,0.061824202582896205
01001,1991,-0.25702363137676976
01001,1992,0.5070335125524139
01001,1993,0.01306198243450153
01001,1994,-0.4718078888632004
01001,1995,-0.42337182691505554
01001,1996,0.5935305460096285
01001,1997,0.17872925716983878
01001,1998,0.6440401555192862
01001,1999,-0.6003928003028857
01001,2000,-0.3966362590794744
01001,2001,-0.3862140815097346
01001,2002,0.32506295878345187
01001,2003,-0.2690746282054985
01001,2004,-0.1219591061965134
01001,2005,-0.3714388026520609
01003,1960,0.19168051691992433
01003,1961,0.2749430487614453
01003,1962,0.1949603468525093
01003,1963,-0.2303296914015538
01003,1964,0.07685806929243712
01003,1965,0.31596595718047504
01003,1966,0.2746904016448235
01003,1967,0.012412751101872154
01003,1968,-0.3428029998621057
01003,1969,-0.03804012160872453
01003,1970,0.060739501335764695
01003,1971,-0.05139462070415074
01003,1972,0.08225656910647663
01003,1973,0.3794212160939782
01003,1974,0.05480485441159683
01003,1975,0.044709960175183444
01003,1976,-0.07091223767420762
01003,1977,-0.33168882983709613
01003,1978,0.08811705189591777
01003,1979,-0.3177400965314821
01003,1980,0.16964605781382536
01003,1981,-0.5597326383826241
01003,1982,-0.12726296266595558
01003,1983,0.1413371849004686
01003,1984,0.4575020771814839
01003,1985,-0.20920660735886165
01003,1986,-0.1861200056546581
01003,1987,0.2552717987342147
01003,1988,0.07481401708438548
01003,1989,0.18032759760666525
01003,1990,-0.1223606262081905
01003,1991,-0.23268156450669647
01003,1992,0.2874460520123371
01003,1993,-0.021848207749737423
01003,1994,-0.08151168843676773
01003,1995,-0.32349120624792577
01003,1996,0.4089260414214274
01003,1997,0.002564958954214172
01003,1998,-0.08321567522461101
01003,1999,-0.3318810208412549
01003,2000,-0.11005707864448783
01003,2001,-0.06149938863846533
01003,2002,0.3108379808038959
01003,2003,-0.1604356854706551
01003,2004,-0.065008766752171
01003,2005,-0.2810122908829381
01005,1960,0.2767864268877819
01005,1961,0.23482478442981364
01005,1962,0.37922734492182686
01005,1963,-0.5312651374519222
01005,1964,0.08747681726686002
01005,1965,0.41151501102832033
01005,1966,0.2274831445297757
01005,1967,0.06071731519350965
01005,1968,-0.38062102754490124
01005,1969,-0.046486858439674435
01005,1970,0.05197940534292694
01005,1971,0.0985974998326661
01005,1972,0.14993273533024518
01005,1973,0.20728204101032455
01005,1974,0.1663961153596354
01005,1975,0.3110718813533495
01005,1976,0.05420327949982033
01005,1977,-0.5667523407429079
01005,1978,0.02450975833138111
01005,1979,-0.40340263197843185
01005,1980,0.32086261484314077
01005,1981,-0.7939100668794441
01005,1982,-0.25778386819258603
01005,1983,0.023479872462046233
01005,1984,0.4124634761048433
01005,1985,-0.39022435733080674
01005,1986,-0.18242097490178844
01005,1987,0.4229751452199316
01005,1988,-0.003733343457181494
01005,1989,0.2424291441847362
01005,1990,0.06546557999927909
01005,1991,-0.025545851842574033
01005,1992,0.2021938124697859
01005,1993,-0.07447701706626955
01005,1994,-0.12374083298479288
01005,1995,-0.4798490066987774
01005,1996,0.4202266163093624
01005,1997,0.07218175270425625
01005,1998,-0.09480383179594823
01005,1999,-0.27403351161417744
01005,2000,-0.11406303416876568
01005,2001,0.09455361279079263
01005,2002,0.16035403301527804
01005,2003,-0.2097320831049685
01005,2004,-0.11852434516393394
01005,2005,-0.1078190990618364
01009,1960,0.266114493669809
01009,1961,0.506313916537329
01009,1962,-0.002924019090841501
01009,1963,-1.1149167620208686
01009,1964,0.08588229730468917
01009,1965,0.5890777559866599
01009,1966,0.12449592743284275
01009,1967,-0.14903856236955243
01009,1968,-0.5160550605857388
01009,1969,0.2724369938111614
01009,1970,0.2536626802383307
01009,1971,0.19399094166796593
01009,1972,0.21127827815871447
01009,1973,0.25362775084435984
01009,1974,0.45300186457431013
01009,1975,0.053697949761710925
01009,1976,0.24240596969407863
01009,1977,-0.7514679315473982
01009,1978,0.07103095505158283
01009,1979,-0.02138109787477177
01009,1980,0.6214579939480788
01009,1981,-1.4641557897684119
01009,1982,-0.43996101166548435
01009,1983,0.18412704406587052
01009,1984,0.24480113170478424
01009,1985,-0.2836052387645313
01009,1986,-0.006114596586066827
01009,1987,0.4013161084881066
01009,1988,0.36055343959332603
01009,1989,0.4340301228358268
01009,1990,0.2280088677249366
01009,1991,-0.2140242462778314
01009,1992,0.3365205353923979
01009,1993,0.06046493334658169
01009,1994,-0.43670767300863994
01009,1995,-0.35786061997935426
01009,1996,0.29775939406335045
01009,1997,0.19236513193873125
01009,1998,0.5348616213862535
01009,1999,-0.620698172212795
01009,2000,-0.28003044373317276
01009,2001,-0.3840912193493804
01009,2002,0.3588130461142937
01009,2003,-0.293340065648974
01009,2004,-0.10445514419731433
01009,2005,-0.39126949065495414
01011,1960,0.3154082450299816
01011,1961,0.24054022257190502
01011,1962,0.418590209286214
01011,1963,-0.591470232153242
01011,1964,0.1355541885608618
01011,1965,0.45868861381346737
01011,1966,0.20024295851841056
01011,1967,0.05318613742003247
01011,1968,-0.3564270808783492
01011,1969,-0.055508529793837344
01011,1970,0.030931507293281934
01011,1971,0.14351277013242472
01011,1972,0.1786753983585685
01011,1973,0.19785675753105195
01011,1974,0.19321101913504526
01011,1975,0.3448299482128764
01011,1976,0.06982054570173753
01011,1977,-0.6043630989262401
01011,1978,0.012805039899498043
01011,1979,-0.4119936918351082
01011,1980,0.37183825014866173
01011,1981,-0.8935862116799331
01011,1982,-0.2810819469971962
01011,1983,0.010166994368945016
01011,1984,0.4327150138116488
01011,1985,-0.3785943260189075
01011,1986,-0.17306411248815262
01011,1987,0.46189345305141616
01011,1988,-0.045969694930031675
01011,1989,0.26597367385887477
01011,1990,0.10160546582674906
01011,1991,0.014667786248799207
01011,1992,0.186122491063828
01011,1993,-0.07933459193710107
01011,1994,-0.17058513232555247
01011,1995,-0.5027558578852629
01011,1996,0.44843087086316463
01011,1997,0.08083279469313469
01011,1998,-0.11631895558642143
01011,1999,-0.3108716106895904
01011,2000,-0.14602240758830828
01011,2001,0.1054969698968653
01011,2002,0.15244255309894114
01011,2003,-0.26428577398269637
01011,2004,-0.12501790773364213
01011,2005,-0.11878871496681322
01013,1960,0.295875094121963
01013,1961,0.24956074194834682
01013,1962,0.525361163321288
01013,1963,-0.6871267430249133
01013,1964,0.12487528867832284
01013,1965,0.5905667034018109
01013,1966,0.21476720982453545
01013,1967,0.14900784701833736
01013,1968,-0.6812875040274401
01013,1969,-0.0889865053959363
01013,1970,0.09158469206064875
01013,1971,0.09298241814060274
01013,1972,0.13113902036079597
01013,1973,0.24493815961512075
01013,1974,0.1726003057501086
01013,1975,0.451177728289925
01013,1976,0.18861140546712846
01013,1977,-0.7791159072574718
01013,1978,-0.016856439483214525
01013,1979,-0.6500727635371806
01013,1980,0.5084008881078581
01013,1981,-1.0761103916649963
01013,1982,-0.3821486069977013
01013,1983,0.023527719008153484
01013,1984,0.51192337686597
01013,1985,-0.6422091478719094
01013,1986,-0.22475067476784444
01013,1987,0.5980606840270841
01013,1988,-0.01296706175962943
01013,1989,0.42790645231688224
01013,1990,0.14718296391824895
01013,1991,0.013213462086791083
01013,1992,0.22656820380437437
01013,1993,-0.07472959497054321
01013,1994,-0.03514857546025091
01013,1995,-0.6988456541453038
01013,1996,0.5566527136310264
01013,1997,0.04382166365964332
01013,1998,-0.10030353028693205
01013,1999,-0.3266452296381173
01013,2000,-0.07637119360159611
01013,2001,0.20260437658801866
01013,2002,0.18180345274404
01013,2003,-0.20691581474449064
01013,2004,-0.06356433939876881
01013,2005,-0.14055805672277907
01015,1960,0.28823929747001326
01015,1961,0.5815412389261087
01015,1962,-0.008023290766858593
01015,1963,-1.2033223432303537
01015,1964,0.0413376263993485
01015,1965,0.6421298905138857
01015,1966,0.2141847015641875
01015,1967,-0.17405885994684617
01015,1968,-0.5894923918758085
01015,1969,0.3283168749672352
01015,1970,0.288496785745195
01015,1971,0.1657440513777711
01015,1972,0.22134566511454756
01015,1973,0.37805321581212775
01015,1974,0.4803601087023437
01015,1975,0.04039663196647686
01015,1976,0.2147884985145886
01015,1977,-0.841916320775867
01015,1978,0.060093079046669856
01015,1979,-0.08504311079308728
01015,1980,0.6119627379847259
01015,1981,-1.5635977711608677
01015,1982,-0.49605827726454077
01015,1983,0.21106195635632966
01015,1984,0.3712023910490612
01015,1985,-0.3504001470719014
01015,1986,-0.039989307679627904
01015,1987,0.4912048402070821
01015,1988,0.44564313945154155
01015,1989,0.4529749023911206
01015,1990,0.18075166520499744
01015,1991,-0.2668583863348056
01015,1992,0.4238358504870666
01015,1993,0.03580046030369141
01015,1994,-0.4910500319578017
01015,1995,-0.39385683253541814
01015,1996,0.40725773835658735
01015,1997,0.2168850375336338
01015,1998,0.5970540983668395
01015,1999,-0.669933639094545
01015,2000,-0.33063972413393183
01015,2001,-0.4239365842082573
01015,2002,0.40011021048319706
01015,2003,-0.30554597362598496
01015,2004,-0.14735378005855138
01015,2005,-0.40969592178131825
01019,1960,0.385459610486673
01019,1961,0.9048400696613983
01019,1962,-0.05426337724616752
01019,1963,-1.7319644670501404
01019,1964,-0.04776328060644557
01019,1965,0.9262224842927385
01019,1966,0.501472216182512
01019,1967,-0.2871035854002103
01019,1968,-0.9009248962874082
01019,1969,0.5695432002348696
01019,1970,0.4674987484958376
01019,1971,0.10360316393285705
01019,1972,0.2802749987799084
01019,1973,0.8197955175576999
01019,1974,0.6593336378122865
01019,1975,-0.04275913107200331
01019,1976,0.16381433445429508
01019,1977,-1.2263940092105
01019,1978,0.014609728393445813
01019,1979,-0.2644275511151261
01019,1980,0.7105850926826603
01019,1981,-2.116421269298146
01019,1982,-0.7088769384579803
01019,1983,0.3359081682091807
01019,1984,0.8261489537766313
01019,1985,-0.628737822123152
01019,1986,-0.11880922738105743
01019,1987,0.8655698598417023
01019,1988,0.7737206555438121
01019,1989,0.6195994266975496
01019,1990,0.05996410486102465
01019,1991,-0.48018820564031633
01019,1992,0.7627726115672002
01019,1993,-0.032347784291825214
01019,1994,-0.7573373427041178
01019,1995,-0.5524906151407972
01019,1996,0.8136892529023956
01019,1997,0.2661676149380759
01019,1998,0.894144413143424
01019,1999,-0.9134418530932821
01019,2000,-0.5303951623201149
01019,2001,-0.6566180634375639
01019,2002,0.584222142871742
01019,2003,-0.4031953895800202
01019,2004,-0.30873691378679957
01019,2005,-0.5457631220767489
01021,1960,0.23229711940870035
01021,1961,0.5454177661648182
01021,1962,-0.044618426980091025
01021,1963,-1.041222568644838
01021,1964,-0.04793616697952216
01021,1965,0.596996546014949
01021,1966,0.26050505306593696
01021,1967,-0.16844067445210698
